context,token,probability
mall,1,0.005854956340044737
mall,openings,0.005697615910321474
mall,flowers,0.005536582786589861
mall,twelve,0.005439083557575941
mall,four,0.005305001512169838
mall,water,0.00507055688649416
mall,six,0.00501314178109169
mall,boxes,0.004976492375135422
mall,entrance,0.004897101316601038
mall,employees,0.0047792596742510796
mall,2,0.004719612654298544
mall,me,0.004449422471225262
mall,eleven,0.004364207852631807
mall,kids,0.004002951551228762
mall,7,0.003985285293310881
mall,vegetables,0.00345339672639966
mall,ten,0.0032518170773983
mall,shoes,0.003205012995749712
mall,eight,0.002918887883424759
mall,customers,0.002904038643464446
mall,aisles,0.0028317284304648638
mall,retail,0.0026329043321311474
mall,tables,0.002630577888339758
mall,seniors,0.0026148376055061817
mall,vendors,0.0025742175057530403
mall,12,0.002518785884603858
mall,bananas,0.0024694346357136965
mall,twenty,0.0024641461204737425
mall,doors,0.002410992980003357
mall,phones,0.002409218577668071
mall,english,0.0023966284934431314
mall,lots,0.0023940219543874264
mall,3,0.0022316419053822756
mall,clothes,0.0021982297766953707
mall,sears,0.00215523736551404
mall,sections,0.0021239251364022493
mall,offices,0.002083760453388095
mall,toilets,0.0018743625842034817
mall,sandwiches,0.0018567953957244754
mall,supplies,0.0018204301595687866
mall,entrances,0.0018172456184402108
mall,shelves,0.0017819252097979188
mall,books,0.0017809482524171472
mall,cafes,0.0017666894709691405
mall,staples,0.0017041901592165232
mall,anchors,0.0016805442282930017
mall,popcorn,0.0016671641496941447
mall,showers,0.0016217217780649662
mall,toys,0.0016166260465979576
mall,blocks,0.0016049727564677596
mall,mall,0.0015259037027135491
mall,shopping,0.0014733957359567285
mall,cafeteria,0.001469104434363544
mall,slots,0.0014674346894025803
mall,services,0.0014667316572740674
mall,nine,0.0014507438754662871
mall,thirty,0.0014444072730839252
mall,entry,0.0014007447753101587
mall,150,0.0013598233927041292
mall,computers,0.0013551453594118357
mall,rent,0.0013444527285173535
mall,tomatoes,0.001321644289419055
mall,service,0.0013040872290730476
mall,booths,0.0013036271557211876
mall,300,0.001294839195907116
mall,rents,0.001267150859348476
mall,electronics,0.001261577708646655
mall,markets,0.0011845054104924202
mall,11,0.0011722460621967912
mall,8,0.0011626322520896792
mall,tea,0.001147780567407608
mall,160,0.0011267291847616434
mall,groceries,0.0011186120100319386
mall,concessions,0.0011163547169417143
mall,5,0.0011117358226329088
mall,imports,0.0010879640467464924
mall,locals,0.00106435373891145
mall,pets,0.001061473973095417
mask,one,0.31018319725990295
mask,mine,0.168341264128685
mask,cash,0.07366850227117538
mask,this,0.06874240189790726
mask,yours,0.04222598299384117
mask,two,0.03562229871749878
mask,lipstick,0.025239309296011925
mask,shorts,0.019451025873422623
mask,these,0.01332610659301281
mask,jeans,0.012177771888673306
mask,makeup,0.008790748193860054
mask,clothes,0.008729977533221245
mask,money,0.008727497421205044
mask,black,0.006868516094982624
mask,hers,0.006752511486411095
mask,perfume,0.006345460657030344
mask,jewelry,0.006252113729715347
mask,you,0.006228048354387283
mask,it,0.005920375697314739
mask,gloves,0.005560495890676975
mask,me,0.005042587872594595
mask,sunglasses,0.004746868275105953
mask,that,0.003999101929366589
mask,sandals,0.003990004770457745
mask,shoes,0.003248665016144514
mask,shirts,0.002852322068065405
mask,three,0.002832890022546053
mask,some,0.002827346557751298
mask,water,0.0028180619701743126
mask,underwear,0.002525205723941326
mask,half,0.002522509777918458
mask,coffee,0.0025071436539292336
mask,my,0.00248882663436234
mask,matches,0.0022683467250317335
mask,enough,0.002170395804569125
mask,boxers,0.0019620349630713463
mask,them,0.001584258396178484
mask,shells,0.0015084876213222742
mask,rings,0.001457856153137982
mask,those,0.0013435179134830832
mask,chocolate,0.0013046875828877091
mask,dollars,0.0012820119736716151
mask,cologne,0.0012603657087311149
mask,panties,0.0012386555317789316
mask,his,0.0011819856008514762
mask,pants,0.0011513810604810715
mask,candy,0.0009987195953726768
mask,supplies,0.0009673218009993434
mask,paper,0.0009611487039364874
mask,gum,0.0009526950307190418
mask,costume,0.0009033394162543118
mask,today,0.0008685263455845416
mask,red,0.0008570236968807876
mask,soap,0.0008395949844270945
mask,her,0.0008198032155632973
mask,sneakers,0.0008124985615722835
mask,books,0.0008072407799772918
mask,a,0.0008058839594013989
mask,rags,0.0007656525122001767
mask,earrings,0.0007500189822167158
mask,keys,0.0006902082823216915
mask,condoms,0.0006076680729165673
mask,rubber,0.0005991171346977353
mask,yellow,0.0005823629908263683
mask,five,0.0005809642607346177
mask,leather,0.0005750315031036735
mask,plastic,0.0005743393558077514
mask,hope,0.0005655900458805263
mask,caps,0.0005610751686617732
mask,tonight,0.0005523080471903086
mask,eyes,0.0005467106821015477
mask,yesterday,0.0005465949652716517
mask,white,0.0005459270323626697
mask,glasses,0.0005416460917331278
mask,tissues,0.0005316775059327483
mask,boots,0.000528045289684087
mask,comics,0.0005221465835347772
mask,your,0.0005198022699914873
mask,socks,0.0005184289184398949
mask,basics,0.0005068661994300783
mask,twenty,0.000506098207551986
mask,candles,0.0005053894710727036
mask,purple,0.0005020713433623314
mask,four,0.0005009460146538913
mask,masks,0.0005007226718589664
mask,hair,0.0004737888230010867
mask,pajamas,0.0004591254109982401
mask,pen,0.00044945807894691825
mask,crap,0.0004282879817765206
mask,silver,0.000424052617745474
mask,blue,0.00042099965503439307
mask,mascara,0.0004068679118063301
mask,skin,0.0004022748616989702
mask,batteries,0.00039619702147319913
mask,here,0.0003940247115679085
mask,blood,0.0003870183718390763
mask,pairs,0.00038209292688407004
mask,fringe,0.00037471705581992865
mask,m,0.00036677878233604133
mask,seven,0.000351770780980587
meat,chicken,0.18102887272834778
meat,beef,0.1109292209148407
meat,vegetables,0.05548008158802986
meat,turkey,0.04017191380262375
meat,rice,0.03922255337238312
meat,noodles,0.036666352301836014
meat,seafood,0.03561866283416748
meat,fish,0.03426540642976761
meat,shrimp,0.03346976637840271
meat,salad,0.030836086720228195
meat,lobster,0.027342118322849274
meat,salmon,0.022326884791254997
meat,mushrooms,0.02188347838819027
meat,eggs,0.020352855324745178
meat,vegetarian,0.020218441262841225
meat,mustard,0.018839063122868538
meat,ham,0.016054896637797356
meat,two,0.015448914840817451
meat,tomatoes,0.01354121696203947
meat,meat,0.009953596629202366
meat,onions,0.00984934065490961
meat,one,0.009325488470494747
meat,hamburger,0.008327501825988293
meat,steak,0.008320183493196964
meat,bread,0.00708175590261817
meat,cheese,0.006623946130275726
meat,potatoes,0.006419903598725796
meat,lamb,0.005848121363669634
meat,tuna,0.005669885315001011
meat,beer,0.005600281525403261
meat,chinese,0.0052505973726511
meat,sandwiches,0.004355111625045538
meat,water,0.004351246170699596
meat,beans,0.0036488536279648542
meat,garlic,0.002947948407381773
meat,pork,0.0029016220942139626
meat,sauce,0.0028598697390407324
meat,me,0.0027527131605893373
meat,grapes,0.0026585699524730444
meat,wine,0.0025432324036955833
meat,milk,0.0025124691892415285
meat,fruit,0.0022335071116685867
meat,pasta,0.0022282330319285393
meat,us,0.0022022188641130924
meat,barbecue,0.0021937398705631495
meat,breakfast,0.002137256320565939
meat,barley,0.0020292375702410936
meat,ribs,0.0018640129128471017
meat,that,0.0018122059991583228
meat,bananas,0.001651315251365304
meat,ten,0.0016447253292426467
meat,fries,0.0016029353719204664
meat,thai,0.0015652852598577738
meat,bacon,0.0014483178965747356
meat,beers,0.0013706933241337538
meat,salt,0.0012944064801558852
meat,liver,0.0012711887247860432
meat,soup,0.0012408006004989147
meat,rabbit,0.0012189826229587197
meat,asian,0.0012152033159509301
meat,elk,0.0012123847845941782
meat,legs,0.0012114312266930938
meat,three,0.0011081872507929802
meat,desert,0.0010676609817892313
meat,catfish,0.0009516017162241042
meat,corn,0.000892824144102633
meat,juice,0.0008777775219641626
meat,starters,0.0008621595334261656
meat,you,0.0008472426561638713
meat,bologna,0.0008026367868296802
meat,trout,0.0007230730843730271
meat,five,0.0007152947364374995
meat,some,0.0007076405454427004
meat,sausage,0.0007042406941764057
meat,squid,0.0006866822368465364
meat,plastic,0.0006863287417218089
meat,sal,0.000683091813698411
meat,japanese,0.0006513801636174321
meat,chips,0.0006346001755446196
meat,pear,0.0006317307706922293
meat,coffee,0.0006137302843853831
meat,korean,0.0005893586203455925
meat,seven,0.0005719264154322445
meat,mango,0.0005713839782401919
meat,chili,0.0005609408253803849
meat,twenty,0.0005605820333585143
meat,greens,0.0005539559642784297
meat,rooster,0.0005299830809235573
meat,pie,0.0005159592838026583
meat,six,0.0005127820186316967
meat,four,0.0004867829557042569
meat,peas,0.0004733489186037332
meat,honey,0.00047106441343203187
meat,half,0.00043795659439638257
meat,blood,0.00043373610242269933
meat,wheat,0.0004326169437263161
meat,nuts,0.00042857456719502807
meat,goat,0.0004199794784653932
meat,vietnamese,0.00041673777741380036
meat,cherry,0.00041092809988185763
restaurant,water,0.32989445328712463
restaurant,beer,0.16726961731910706
restaurant,wine,0.0672701969742775
restaurant,tea,0.03412294760346413
restaurant,two,0.030220765620470047
restaurant,coffee,0.02342609316110611
restaurant,vodka,0.022121034562587738
restaurant,one,0.02083512209355831
restaurant,milk,0.01936347223818302
restaurant,rum,0.019146058708429337
restaurant,juice,0.018569830805063248
restaurant,soda,0.017389396205544472
restaurant,sake,0.017331434413790703
restaurant,beers,0.015141070820391178
restaurant,spirits,0.010426482185721397
restaurant,brandy,0.009625819511711597
restaurant,champagne,0.009450845420360565
restaurant,tequila,0.00791774969547987
restaurant,pepsi,0.007236083969473839
restaurant,guinness,0.006510019302368164
restaurant,scotch,0.00616596732288599
restaurant,coke,0.005359257105737925
restaurant,locals,0.0049272868782281876
restaurant,alcohol,0.004431199282407761
restaurant,liquor,0.003811054164543748
restaurant,fruit,0.003620490664616227
restaurant,whiskey,0.003564588027074933
restaurant,us,0.0034539520274847746
restaurant,sandwiches,0.0033242253120988607
restaurant,peanuts,0.0024161525070667267
restaurant,vanilla,0.002320829313248396
restaurant,cherry,0.002302509266883135
restaurant,three,0.0020911451429128647
restaurant,chinese,0.0020628245547413826
restaurant,ice,0.002060976345092058
restaurant,flowers,0.0019044306827709079
restaurant,chips,0.0018221837235614657
restaurant,bourbon,0.0017004116671159863
restaurant,rocks,0.0016242889687418938
restaurant,rice,0.0016126064583659172
restaurant,starters,0.0015444407472386956
restaurant,four,0.0015222403453662992
restaurant,aj,0.001513130497187376
restaurant,mushrooms,0.0014587288023903966
restaurant,crap,0.0014189515495672822
restaurant,gin,0.0013463145587593317
restaurant,seven,0.0013383404584601521
restaurant,ale,0.0012645198730751872
restaurant,soup,0.0012566348304972053
restaurant,singles,0.0011993787484243512
restaurant,fish,0.0010728085180744529
restaurant,whites,0.0010406171204522252
restaurant,five,0.0009649380808696151
restaurant,me,0.0009476517443545163
restaurant,chocolate,0.0008680977625772357
restaurant,drinks,0.0008274990250356495
restaurant,cash,0.0008001807727850974
restaurant,apple,0.0007877969765104353
restaurant,you,0.0007722288137301803
restaurant,salad,0.0007705368334427476
restaurant,pasta,0.000730887521058321
restaurant,vegetables,0.000694842601660639
restaurant,six,0.0006791091291233897
restaurant,black,0.0006556640146300197
restaurant,honey,0.0006039407453499734
restaurant,pitchers,0.0005891582695767283
restaurant,bananas,0.0005722420173697174
restaurant,pop,0.0005701404297724366
restaurant,gas,0.0005673141567967832
restaurant,seafood,0.0005302067729644477
restaurant,shots,0.0005294907605275512
restaurant,chicken,0.0005180189036764205
restaurant,mine,0.0005017723888158798
restaurant,men,0.0005009805900044739
restaurant,cola,0.0004974798066541553
restaurant,pizza,0.00048542561125941575
restaurant,nine,0.0004853695572819561
restaurant,noodles,0.00047798201558180153
restaurant,cocktail,0.000469061458716169
restaurant,some,0.0004615445213858038
restaurant,onions,0.0004583507834468037
restaurant,blood,0.00045807179412804544
restaurant,this,0.00045115264947526157
restaurant,candy,0.0004454288282431662
restaurant,whisky,0.0004438490723259747
restaurant,candles,0.0004425673105288297
restaurant,sugar,0.0004414847935549915
restaurant,japanese,0.0004371985560283065
restaurant,port,0.0004228489415254444
restaurant,twelve,0.0004179718380328268
restaurant,that,0.00041646938188932836
restaurant,italian,0.0004074897733516991
restaurant,cream,0.00040676022763364017
restaurant,food,0.00040330507908947766
restaurant,ones,0.0003998489410150796
restaurant,eight,0.00039782331441529095
restaurant,steak,0.0003950931422878057
restaurant,salt,0.00037716253427788615
restaurant,jack,0.00036244254442863166
restaurant,basics,0.00035893861786462367
salad,salad,0.3227851390838623
salad,tomatoes,0.0842960923910141
salad,vegetables,0.050727479159832
salad,chicken,0.04878395423293114
salad,bread,0.04459111765027046
salad,sandwiches,0.037121228873729706
salad,pasta,0.03359295427799225
salad,wine,0.024357514455914497
salad,water,0.023708242923021317
salad,fruit,0.023128164932131767
salad,milk,0.015013343654572964
salad,two,0.014748423360288143
salad,soup,0.011741324327886105
salad,cheese,0.010146327316761017
salad,grapes,0.008528051897883415
salad,onions,0.0066404943354427814
salad,meat,0.006444374565035105
salad,one,0.005721107590943575
salad,tuna,0.0053473967127501965
salad,beer,0.004970726557075977
salad,eggs,0.0047614919021725655
salad,soda,0.004539458081126213
salad,apples,0.004446306731551886
salad,garlic,0.00438009575009346
salad,rice,0.004353908356279135
salad,beef,0.0042808023281395435
salad,mushrooms,0.004279337357729673
salad,chinese,0.004264503717422485
salad,dinner,0.0042494782246649265
salad,lunch,0.004040817264467478
salad,steak,0.0036149804946035147
salad,mayo,0.00360503070987761
salad,lobster,0.003503528656437993
salad,mustard,0.0031771354842931032
salad,juice,0.0031720218248665333
salad,rolls,0.0030951928347349167
salad,candles,0.0030934633687138557
salad,noodles,0.002794625936076045
salad,chips,0.0027786409482359886
salad,bananas,0.002762043848633766
salad,dressing,0.0025436212308704853
salad,potatoes,0.002472713589668274
salad,shrimp,0.002274100435897708
salad,fish,0.002228223253041506
salad,seafood,0.002213974017649889
salad,dessert,0.002149621956050396
salad,groceries,0.0021069711074233055
salad,spaghetti,0.0020639952272176743
salad,coffee,0.0019785293843597174
salad,produce,0.001975580584257841
salad,herbs,0.0019326857291162014
salad,ham,0.0019305580062791705
salad,pizza,0.001879156450740993
salad,tea,0.0018729391740635037
salad,popcorn,0.001850929926149547
salad,starters,0.0017189596546813846
salad,food,0.0017146175960078835
salad,beans,0.0016009635291993618
salad,three,0.0015852011274546385
salad,sauce,0.0015596593730151653
salad,flowers,0.0015217757318168879
salad,turkey,0.0014902639668434858
salad,salmon,0.001457257429137826
salad,spices,0.0013962001539766788
salad,pot,0.0013899175683036447
salad,staples,0.0013696392998099327
salad,butter,0.0013156739296391606
salad,plates,0.001308939536102116
salad,apple,0.0012391762575134635
salad,ingredients,0.0011989291524514556
salad,salt,0.0011883119586855173
salad,chocolate,0.0011021251557394862
salad,vegetarian,0.0010789923835545778
salad,cereal,0.001062450697645545
salad,cream,0.0010611929465085268
salad,crap,0.001038200338371098
salad,alcohol,0.0010158269433304667
salad,glasses,0.001005620346404612
salad,supplies,0.0009336788207292557
salad,fries,0.0009222890948876739
salad,that,0.0008892393088899553
salad,beers,0.000853769073728472
salad,snacks,0.000829133321531117
salad,towels,0.0008210099185816944
salad,trout,0.0008164002792909741
salad,peas,0.0008077281527221203
salad,ice,0.0008026737486943603
salad,me,0.0007981571252457798
salad,some,0.0007626432925462723
salad,basics,0.0007529212743975222
salad,stuff,0.0007491210126318038
salad,italian,0.0007387021323665977
salad,pie,0.0007316776318475604
salad,bulbs,0.0007231781492009759
salad,us,0.0007228699396364391
salad,sheets,0.0007097467314451933
salad,samples,0.0007081612711772323
salad,chili,0.0006884667091071606
salad,five,0.0006764943245798349
salad,green,0.000657523050904274
science,science,0.08683545887470245
science,physics,0.07289962470531464
science,mathematics,0.07021113485097885
science,math,0.06726711988449097
science,animals,0.049754347652196884
science,biology,0.04731109365820885
science,chemistry,0.042577244341373444
science,dinosaurs,0.03728579357266426
science,astronomy,0.030096113681793213
science,medicine,0.026194006204605103
science,history,0.01885528676211834
science,computers,0.014691025018692017
science,magic,0.010498842224478722
science,engineering,0.009850820526480675
science,music,0.008162560872733593
science,geography,0.006985011976212263
science,nature,0.006834913976490498
science,gardening,0.006831713952124119
science,people,0.006310432218015194
science,food,0.006177934352308512
science,technology,0.006004871800541878
science,religion,0.005908189807087183
science,geology,0.005769654177129269
science,numbers,0.005629479419440031
science,sports,0.005112273618578911
science,cars,0.005055466201156378
science,art,0.004761025309562683
science,mechanics,0.004712608177214861
science,monsters,0.004476751200854778
science,us,0.004452570807188749
science,you,0.004368054214864969
science,cooking,0.0041436003521084785
science,girls,0.004037101287394762
science,plants,0.003908987622708082
science,politics,0.0037888435181230307
science,geometry,0.003731853561475873
science,vampires,0.0037088769022375345
science,football,0.003675072453916073
science,botany,0.003598890034481883
science,sex,0.0035590617917478085
science,psychology,0.0035008741542696953
science,explosives,0.003486064961180091
science,water,0.0033059236593544483
science,space,0.003148208139464259
science,women,0.0030246328096836805
science,robots,0.0029019531793892384
science,zoology,0.0028718309476971626
science,puzzles,0.0028574829921126366
science,horses,0.0028195634949952364
science,fishing,0.0027526149060577154
science,books,0.002625013468787074
science,children,0.0025133886374533176
science,birds,0.0024776924401521683
science,philosophy,0.002417945768684149
science,earth,0.002387013053521514
science,electricity,0.0023725382052361965
science,kids,0.002363863168284297
science,flowers,0.002302795182913542
science,photography,0.0021723080426454544
science,electronics,0.0020791850984096527
science,money,0.002056583296507597
science,poetry,0.002025696448981762
science,mythology,0.0020192775409668684
science,boys,0.002018105937168002
science,aliens,0.002004230162128806
science,literature,0.0019557143095880747
science,airplanes,0.0018498458666726947
science,fossils,0.0018047390040010214
science,men,0.0017734741559252143
science,machines,0.0017723185010254383
science,algebra,0.001741234096698463
science,engines,0.0017340568592771888
science,babies,0.0017258442239835858
science,love,0.0017146458849310875
science,fiction,0.001712669967673719
science,mars,0.0016821013996377587
science,health,0.001604696735739708
science,vegetables,0.0015787548618391156
science,soccer,0.0015253124292939901
science,insects,0.0015124100027605891
science,stuff,0.001481565646827221
science,genetics,0.001479382161051035
science,cats,0.001452992670238018
science,business,0.0014524862635880709
science,baseball,0.0013906152453273535
science,scientists,0.0013688429025933146
science,economics,0.0013653020141646266
science,shakespeare,0.0013063864316791296
science,myths,0.0012972773984074593
science,angels,0.00126731488853693
science,archaeology,0.0012573914136737585
science,pottery,0.001234477269463241
science,swimming,0.0012196949683129787
science,zombies,0.0011815393809229136
science,boats,0.0011332635767757893
science,evolution,0.001115070073865354
science,inventions,0.0011114635271951556
science,ships,0.0010952283628284931
science,humans,0.0010889300610870123
science,chess,0.0010759998112916946
throw,one,0.3158281445503235
throw,two,0.10997501760721207
throw,shorts,0.08554544299840927
throw,three,0.02117614448070526
throw,matches,0.018286410719156265
throw,darts,0.01759939268231392
throw,keys,0.017455589026212692
throw,gloves,0.01289002038538456
throw,tennis,0.012868219055235386
throw,this,0.012421749532222748
throw,football,0.011562773957848549
throw,tv,0.010806859470903873
throw,cars,0.010686284862458706
throw,ducks,0.009906609542667866
throw,shells,0.009504333138465881
throw,five,0.00946270301938057
throw,today,0.009379800409078598
throw,cricket,0.008713053539395332
throw,jackets,0.008394138887524605
throw,dogs,0.00778995594009757
throw,four,0.007443876005709171
throw,bait,0.0073863142170012
throw,water,0.0071937935426831245
throw,boats,0.006498239003121853
throw,volleyball,0.005455292761325836
throw,nine,0.00508376257494092
throw,game,0.004354020114988089
throw,flashlight,0.0043416013941168785
throw,toys,0.004155447240918875
throw,seven,0.003934936597943306
throw,boxers,0.003777066944167018
throw,bicycles,0.0035560240503400564
throw,binoculars,0.0032184601295739412
throw,showers,0.0031015605200082064
throw,sandwiches,0.0030890002381056547
throw,yesterday,0.0029044244438409805
throw,tonight,0.0028888776432722807
throw,fish,0.002886143047362566
throw,fireworks,0.002591905416920781
throw,oil,0.002494703745469451
throw,rope,0.002462004544213414
throw,ten,0.0024492063093930483
throw,six,0.0024394020438194275
throw,cash,0.002353838412091136
throw,candles,0.0022852530237287283
throw,movies,0.002258200431242585
throw,softball,0.002197048394009471
throw,us,0.002148494590073824
throw,car,0.002089916728436947
throw,towels,0.0020866484846919775
throw,cartridges,0.0020783806685358286
throw,tools,0.002026401227340102
throw,handcuffs,0.0019350905204191804
throw,headlights,0.0018856854876503348
throw,eight,0.0018478044075891376
throw,hay,0.0017926162108778954
throw,sunglasses,0.0017883542459458113
throw,shoes,0.0017821772489696741
throw,tape,0.0017453350592404604
throw,you,0.0017113550566136837
throw,paper,0.0017113470239564776
throw,beer,0.0017061096150428057
throw,plastic,0.0016783281462267041
throw,lights,0.0016775601543486118
throw,guns,0.0016424794448539615
throw,groceries,0.0014684725319966674
throw,horses,0.0014489329187199473
throw,nets,0.0014409845462068915
throw,tyres,0.0014234688133001328
throw,twenty,0.0013974602334201336
throw,bikes,0.0012807780876755714
throw,cards,0.0012311532627791166
throw,basketball,0.0011679925955832005
throw,gas,0.0011482944246381521
throw,petrol,0.00114442000631243
throw,sandals,0.0011308357352390885
throw,books,0.0011187371565029025
throw,sneakers,0.001089949975721538
throw,popcorn,0.0010763757163658738
throw,tomatoes,0.0010678913677111268
throw,eyes,0.0010645237052813172
throw,dvds,0.0010373856639489532
throw,sand,0.001025836798362434
throw,dart,0.0010146968998014927
throw,badminton,0.0009927344508469105
throw,games,0.0009598239557817578
throw,ice,0.0009507737122476101
throw,holly,0.0009218589984811842
throw,money,0.0009146553929895163
throw,eleven,0.0008896735380403697
throw,rubber,0.0008857149514369667
throw,swings,0.000876149395480752
throw,rifles,0.0008696197182871401
throw,enough,0.0008654260309413075
throw,jeans,0.0008634820696897805
throw,leaves,0.0008570205536670983
throw,me,0.0008548346231691539
throw,pads,0.0008348918636329472
throw,to,0.000819641980342567
throw,hawks,0.0008193320827558637
transport,cars,0.15313391387462616
transport,one,0.08133470267057419
transport,me,0.07136576622724533
transport,keys,0.06457408517599106
transport,shoes,0.04970667138695717
transport,two,0.048562631011009216
transport,legs,0.04431869089603424
transport,us,0.02220502868294716
transport,you,0.021408811211586
transport,books,0.02087870053946972
transport,to,0.014440408907830715
transport,shorts,0.012963446788489819
transport,porsche,0.012818321585655212
transport,wheels,0.012774121016263962
transport,football,0.01064259372651577
transport,boats,0.01042660977691412
transport,eight,0.009480507113039494
transport,seven,0.009370584040880203
transport,five,0.009313298389315605
transport,four,0.008360855281352997
transport,horses,0.0075355092994868755
transport,tools,0.006791204214096069
transport,car,0.006554111372679472
transport,walking,0.006327273789793253
transport,six,0.00600034836679697
transport,three,0.005700988695025444
transport,boxers,0.00566993048414588
transport,ten,0.0054915607906877995
transport,mine,0.005431900732219219
transport,glasses,0.0053707631304860115
transport,trucks,0.005139829590916634
transport,bicycles,0.0049861096777021885
transport,clothes,0.0044349064119160175
transport,this,0.0041132401674985886
transport,directions,0.0039694542065262794
transport,wings,0.0037979702465236187
transport,jeans,0.0035423398949205875
transport,stairs,0.003532448783516884
transport,walker,0.0032253803219646215
transport,tracks,0.003212805837392807
transport,sneakers,0.0029960840474814177
transport,twelve,0.002986971754580736
transport,twenty,0.0029266239143908024
transport,money,0.002897784812375903
transport,practice,0.002864057430997491
transport,transportation,0.002829653676599264
transport,eyes,0.002756780944764614
transport,tesla,0.0027498463168740273
transport,supplies,0.0027128299698233604
transport,friends,0.0026094180066138506
transport,time,0.0025223686825484037
transport,sandals,0.0024471755605190992
transport,class,0.002438925439491868
transport,bikes,0.002427013125270605
transport,water,0.0024194286670535803
transport,classes,0.002301666187122464
transport,company,0.0021693368908017874
transport,parking,0.0020608718041330576
transport,lessons,0.00201571942307055
transport,vans,0.0019740944262593985
transport,nine,0.0019394970731809735
transport,groceries,0.001911556115373969
transport,basketball,0.001848481479100883
transport,feet,0.0018469589995220304
transport,plans,0.001772100105881691
transport,eleven,0.001671664067544043
transport,light,0.001646323362365365
transport,family,0.001599776209332049
transport,driving,0.0015068756183609366
transport,jackets,0.0014932138146832585
transport,pants,0.0014675878919661045
transport,gas,0.0014427255373448133
transport,tires,0.0014358139596879482
transport,fifteen,0.0014149381313472986
transport,gps,0.0013618816155940294
transport,steps,0.0012884092284366488
transport,english,0.0012508828658610582
transport,pockets,0.0012432459043338895
transport,max,0.0012256870977580547
transport,motorcycles,0.0012251576408743858
transport,coffee,0.0011524228611961007
transport,her,0.0011443496914580464
transport,doors,0.001140708802267909
transport,boots,0.001133847632445395
transport,that,0.001116752391681075
transport,trunks,0.0010431398404762149
transport,headlights,0.0010368769289925694
transport,heels,0.0009804089786484838
transport,room,0.0009795182850211859
transport,luggage,0.0009597586467862129
transport,cash,0.0009443946764804423
transport,tennis,0.0009239138453267515
transport,toyota,0.0008860044181346893
transport,it,0.0008854845073074102
transport,his,0.0008767191902734339
transport,binoculars,0.0008754942682571709
transport,vehicles,0.0008641506428830326
transport,dogs,0.0008156663971021771
transport,theory,0.0007952494779601693
transport,work,0.0007548329886049032
