split_id,context,spearman_rho,p_value,n_words_union
66,library,-0.35666010757441136,2.6971083659514964e-05,132
66,mall,-0.19388772159934223,0.025339977724394065,133
66,play,-0.2193427857113502,0.005938783429441082,156
66,restaurant,0.25352089665777255,0.06975809819959643,52
67,bakery,0.14091440119424184,0.21248107258530505,80
67,closet,0.028386706042940097,0.7825419853538332,97
67,corner,-0.014105261722347436,0.8847995591611049,108
67,fitness,0.2695488076671443,0.03412245661137419,62
67,fridge,0.4821079802890119,0.0029062294348407174,36
67,garage,0.12211038150606476,0.2410136013800259,94
67,handbag,0.22044584008455237,0.07763365018179337,65
67,library,-0.3020458980686339,0.0004318452220815315,132
67,mall,-0.28443038696363687,0.000906463695639892,133
67,play,-0.1407123197685225,0.07975837886705474,156
67,restaurant,0.420824214542095,0.001893285660789884,52
68,bakery,0.14872565089314851,0.18795848946256777,80
68,closet,-0.07089520488445655,0.49016016778147553,97
68,corner,0.0498076575163991,0.6087131629344326,108
68,fitness,0.38743332876262965,0.0018642247683271997,62
68,fridge,0.4409252500788005,0.007109854731861393,36
68,garage,0.08694755439552126,0.404682124470203,94
68,handbag,0.31380192980937877,0.010911696948207799,65
68,library,-0.3800471418673393,6.966509679109287e-06,132
68,mall,-0.13270479329575496,0.12782801566417382,133
68,play,-0.12097481017026859,0.13249037119544543,156
68,restaurant,0.24853100846944906,0.07563281577671152,52
69,bakery,0.17006595589115578,0.13150692835719732,80
69,closet,-0.018082133322281282,0.8604557523144223,97
69,corner,-0.022075180524422058,0.8206024731354201,108
69,fitness,0.45429877937950963,0.0002080751464244598,62
69,fridge,0.4371989465880098,0.0076692713809422995,36
69,garage,0.11506531076520059,0.2694432186039582,94
69,handbag,0.3107844982402845,0.011744087598757377,65
69,library,-0.38133134425131937,6.447598406087783e-06,132
69,mall,-0.22462122077086738,0.009341142130845985,133
69,play,-0.07198575364964818,0.37184111076063864,156
69,restaurant,0.3149039537246966,0.022978466515885674,52
70,bakery,0.08304141075010514,0.46397237795586377,80
70,closet,0.04063926742729871,0.6926768423504998,97
70,corner,-0.003286715224515687,0.9730691851890438,108
70,fitness,0.46786596551212106,0.0001258760679006093,62
70,fridge,0.44999453983420806,0.00589236376796505,36
70,garage,0.058683984087473696,0.5742289944140865,94
70,handbag,0.29646660647001155,0.016485166004259852,65
70,library,-0.3070124419594257,0.00034276686492834763,132
70,mall,-0.1270514793490023,0.1450305812421114,133
70,play,-0.0763375693136608,0.3435517976009588,156
70,restaurant,0.35165633362932713,0.01057580660146366,52
71,bakery,0.056292148725981435,0.6199214889355007,80
71,closet,-0.0032405769676732924,0.9748689485145281,97
71,corner,0.03019442724290568,0.756401932728925,108
71,fitness,0.3083336479078252,0.014763160544290731,62
71,fridge,0.380485504573662,0.022067401321109018,36
71,garage,0.01372686426036043,0.895528214662974,94
71,handbag,0.2594149919800916,0.03690994299723461,65
71,library,-0.3795361506834949,7.183767857366048e-06,132
71,mall,-0.23253618594307118,0.007071678472553742,133
71,play,-0.21209128848500294,0.007860027724207599,156
71,restaurant,0.33237451246037214,0.016066382977948553,52
72,bakery,0.18968242009794348,0.09194882781743892,80
72,closet,-0.06277159977754423,0.5413208151875537,97
72,corner,0.04773741391239469,0.6237030989906123,108
72,fitness,0.3984584556857534,0.001338609630825305,62
72,fridge,0.40480721888114723,0.014326242479568886,36
72,garage,0.12884372512384376,0.21585024074816594,94
72,handbag,0.27574929025700795,0.02619399550693082,65
72,library,-0.37861019745185176,7.593865514620322e-06,132
72,mall,-0.2320089026948339,0.007206028617491002,133
72,play,-0.20115726871135844,0.011800961785603782,156
72,restaurant,0.23926370126219965,0.08757615946180626,52
73,bakery,0.049827010095079005,0.6607158751022464,80
73,closet,0.034726838351995075,0.7355985078998863,97
73,corner,0.07008248304059327,0.47107531251678747,108
73,fitness,0.3415379613456188,0.006592425727790685,62
73,fridge,0.5004819469529351,0.0018797260616294925,36
73,garage,0.17098435444112395,0.09940760122562213,94
73,handbag,0.28171853927176527,0.02299742207041807,65
73,library,-0.3099451194476902,0.0002984844778517838,132
73,mall,-0.18847750910426492,0.029808779088022624,133
73,play,-0.2884591892939315,0.0002603920013519525,156
73,restaurant,0.20760564442880086,0.13972468864584323,52
74,bakery,0.0816426471600093,0.4715592412530697,80
74,closet,-0.026364330465526664,0.7976906530261849,97
74,corner,0.06486740125881432,0.5047845408161278,108
74,fitness,0.3948406858552467,0.0014941548010579007,62
74,fridge,0.526171387608731,0.0009802439182901798,36
74,garage,0.13780786574163217,0.18532069070717855,94
74,handbag,0.32934876685093,0.007385093765081832,65
74,library,-0.3404208924493241,6.499563546896847e-05,132
74,mall,-0.22633662686304024,0.008800976502278863,133
74,play,-0.09712129554509899,0.22776263529067853,156
74,restaurant,0.2092776673600782,0.1364924339290131,52
75,bakery,0.0903206341606578,0.4255856018106049,80
75,closet,-0.03534156333835434,0.7310951422479568,97
75,corner,-0.02673707706130559,0.783565374306922,108
75,fitness,0.3487716053129558,0.005466811209968754,62
75,fridge,0.48302105811371154,0.0028455674723859028,36
75,garage,0.15062947057448425,0.1472959483810099,94
75,handbag,0.37791615012135743,0.0019110684167294547,65
75,library,-0.35375690284828115,3.1676142482178264e-05,132
75,mall,-0.18044207697214731,0.03767172635961073,133
75,play,-0.09404929272424009,0.24288001683934138,156
75,restaurant,0.24996521828746152,0.07390557232721955,52
76,bakery,0.18109312991533047,0.10792807277545109,80
76,closet,-0.041149651877147475,0.6890145326959023,97
76,corner,0.028125130293268453,0.7726265173766029,108
76,fitness,0.4760338053113258,9.205834081161738e-05,62
76,fridge,0.47753590039151556,0.0032272328710289603,36
76,garage,0.07449472079633143,0.4754858207447573,94
76,handbag,0.28840481233355214,0.019815640103378867,65
76,library,-0.29932962810953967,0.0004891635673610485,132
76,mall,-0.14011513086657681,0.10770838439256109,133
76,play,-0.2789507867806278,0.0004213525516652776,156
76,restaurant,0.24637386634840192,0.07829067450120751,52
77,bakery,0.09424749480927752,0.40565665658853756,80
77,closet,0.0004159256439162886,0.9967739318454896,97
77,corner,0.038395937343242884,0.6931936722963701,108
77,fitness,0.3505263815631749,0.005220692914626083,62
77,fridge,0.4049459081704651,0.014289729004913024,36
77,garage,0.1680180560933087,0.10550546813108178,94
77,handbag,0.3654668815333572,0.0027569376390603408,65
77,library,-0.31036490323067795,0.00029259798831858704,132
77,mall,-0.16128761982352743,0.06364424132191306,133
77,play,-0.1403361141148285,0.08057518942311245,156
77,restaurant,0.3296016637123483,0.017027568725956826,52
78,bakery,0.24082608675039108,0.031405839373152056,80
78,closet,-0.08426722511359316,0.4118525347985301,97
78,corner,-0.05470424036732879,0.5739053303696324,108
78,fitness,0.47891401128633787,8.228571661668293e-05,62
78,fridge,0.4744256783868069,0.0034628359934837606,36
78,garage,0.10642364640811343,0.3072958118374508,94
78,handbag,0.2763953608149611,0.025830860420215863,65
78,library,-0.37449380210649474,9.699787704640975e-06,132
78,mall,-0.17907742662082163,0.03916681827426396,133
78,play,-0.1911395449394863,0.016838633118147872,156
78,restaurant,0.2328722203110936,0.09663868913033989,52
79,bakery,0.19112916984335873,0.08945097837516405,80
79,closet,-0.12007339942244216,0.24139817598826002,97
79,corner,-0.07596948399650011,0.43454287134502434,108
79,fitness,0.3293330863425664,0.008955374350733862,62
79,fridge,0.49618891618185157,0.0020856642101894935,36
79,garage,0.11535109762648758,0.26824768150808354,94
79,handbag,0.337128433264936,0.006029543785459691,65
79,library,-0.3415848633133394,6.112198366986742e-05,132
79,mall,-0.21936692946778677,0.011181887280328533,133
79,play,-0.2302944927456844,0.0038252596640833297,156
79,restaurant,0.2466852380228587,0.07790253819178229,52
80,bakery,0.1461050584178676,0.19594599877512012,80
80,closet,-0.05824870061852108,0.5708992222017,97
80,corner,-0.04492468411627143,0.6443168211850434,108
80,fitness,0.4781991891525238,8.461769122625284e-05,62
80,fridge,0.4461746157408669,0.006381324295589196,36
80,garage,0.13073419293408556,0.20913266863547447,94
80,handbag,0.2902286542938056,0.01901584095345434,65
80,library,-0.33737017520285617,7.626570004659722e-05,132
80,mall,-0.2218878681165615,0.010262355102708457,133
80,play,-0.15995018458622767,0.04608971788382588,156
80,restaurant,0.1973184684192859,0.16087847531716365,52
81,bakery,0.14457099205944715,0.20073348886149206,80
81,closet,0.0190579232918028,0.8530076001155499,97
81,corner,0.017267424552773844,0.8592150526218746,108
81,fitness,0.4002626796781954,0.0012666156002579501,62
81,fridge,0.4453270743682805,0.006494414971342945,36
81,garage,0.08476401220243394,0.4166281006540272,94
81,handbag,0.3547494128016131,0.00373722583914139,65
81,library,-0.28314856370463426,0.0010026537394298583,132
81,mall,-0.17944638867947554,0.038757757162558505,133
81,play,-0.11352230161313358,0.15822825710957913,156
81,restaurant,0.21977140733175068,0.11747113393080862,52
82,bakery,0.012214912436750719,0.9143621822418166,80
82,closet,-0.04150680511791183,0.6864560001985682,97
82,corner,0.022097585311198775,0.8204234576796596,108
82,fitness,0.4107167203975981,0.0009138480059121189,62
82,fridge,0.5144346821039911,0.0013281760432055283,36
82,garage,0.12020827437837579,0.24847598166953852,94
82,handbag,0.4409016867270809,0.00023698827853150902,65
82,library,-0.3271514095096376,0.00012874588707254342,132
82,mall,-0.23535482192943669,0.006390517611882637,133
82,play,-0.13481192806597608,0.09336132609032705,156
82,restaurant,0.3247426311341721,0.018829990766339552,52
83,bakery,0.12727727526591218,0.2605599995765217,80
83,closet,-0.10668303800105,0.2983135545832027,97
83,corner,0.0488132962659249,0.6158933011427368,108
83,fitness,0.313923369683479,0.012966364946924368,62
83,fridge,0.46065019320450795,0.004695032906517348,36
83,garage,0.1135516350484109,0.27583532280551476,94
83,handbag,0.3773213860677603,0.0019454554472280604,65
83,library,-0.344238212948311,5.308445431131644e-05,132
83,mall,-0.2675486555619073,0.0018497174899610083,133
83,play,-0.10529008180160887,0.1908273801544265,156
83,restaurant,0.25689970410327284,0.06599067582262763,52
84,bakery,0.21115378461390033,0.06008744090928471,80
84,closet,0.024183832219483753,0.8141080059451656,97
84,corner,0.07903610374063023,0.4161706369090177,108
84,fitness,0.36947231150940957,0.003122993529365753,62
84,fridge,0.5027254164562791,0.0017793743950377632,36
84,garage,0.10450770839127337,0.3161355108636623,94
84,handbag,0.39258082046251713,0.0012181635585594252,65
84,library,-0.3009337011664419,0.00045452089345473146,132
84,mall,-0.19688210608578155,0.023122646174491165,133
84,play,-0.178382598201332,0.025881849950920063,156
84,restaurant,0.32176689252401713,0.020011764152191726,52
85,bakery,0.1309466848214412,0.24695272912501826,80
85,closet,0.037463010049443204,0.7156245765360649,97
85,corner,0.03842884772112419,0.692943893802667,108
85,fitness,0.3804245659446029,0.00228783418317792,62
85,fridge,0.4316198718081309,0.008577063557960674,36
85,garage,0.20608698422367888,0.04628335213666537,94
85,handbag,0.39021444886487466,0.0013118075496550935,65
85,library,-0.44326226207624714,1.0224675814321882e-07,132
85,mall,-0.2932645627967657,0.0006129659828519874,133
85,play,-0.20496133696985575,0.01026754197981805,156
85,restaurant,0.3049310717235402,0.02794352856402145,52
86,bakery,0.0039579443531452705,0.9722042148634196,80
86,closet,0.0035910128539440853,0.9721523106723029,97
86,corner,0.04516440942397366,0.6425490983003059,108
86,fitness,0.2887031067024625,0.022865115353516055,62
86,fridge,0.48153951479125245,0.0029445628590983185,36
86,garage,0.2100806596741853,0.04212385947237954,94
86,handbag,0.29882168418588173,0.015607831856171301,65
86,library,-0.3554691256346724,2.8815665508923954e-05,132
86,mall,-0.1532114424414609,0.07829726162985158,133
86,play,-0.23580223167938322,0.0030427404322912826,156
86,restaurant,0.3843091381285896,0.004910748703477123,52
87,bakery,0.11343512253134072,0.3164089723503051,80
87,closet,-0.030271086779158504,0.7684995149380014,97
87,corner,0.06828957623042191,0.48252422155752495,108
87,fitness,0.34284012257445556,0.006375948154722779,62
87,fridge,0.4721192399537447,0.003647067736462962,36
87,garage,0.22761248814382623,0.027362706389625454,94
87,handbag,0.29454759085896715,0.017230991071055145,65
87,library,-0.33831380193794985,7.259823720071337e-05,132
87,mall,-0.1830270500170591,0.03497107129306635,133
87,play,-0.20296210709138948,0.01105000767217014,156
87,restaurant,0.3117112928306726,0.024479998043155336,52
88,bakery,0.13951117581713948,0.2171160324037495,80
88,closet,0.008349072604465001,0.9353113335259338,97
88,corner,-0.021031131793619647,0.8289545462564133,108
88,fitness,0.4243145809060395,0.0005881861675237072,62
88,fridge,0.4721993273377189,0.003640530806733573,36
88,garage,0.18032605415863895,0.08199582813961996,94
88,handbag,0.4024409644109732,0.0008894353571143614,65
88,library,-0.26353362629859306,0.002264653345284085,132
88,mall,-0.28662097174256124,0.0008236164073625992,133
88,play,-0.17359239480937189,0.03021866445961175,156
88,restaurant,0.28468055403882614,0.04080604612075071,52
89,bakery,0.08124098688914866,0.4737501672369805,80
89,closet,-0.07256016905645234,0.4800001532307574,97
89,corner,0.006234926882970756,0.948936858104162,108
89,fitness,0.3127360950291952,0.013331374584938441,62
89,fridge,0.4739664559682232,0.0034988586873901674,36
89,garage,0.08250319283615927,0.42920980257438757,94
89,handbag,0.29039062939732324,0.01894616189511665,65
89,library,-0.34946214099504586,4.006797328943062e-05,132
89,mall,-0.20990442978941432,0.015309848811038591,133
89,play,-0.1662514721594776,0.03805722242416822,156
89,restaurant,0.26687949222771573,0.0558042656982236,52
90,bakery,0.13186084744461804,0.24364011689898485,80
90,closet,-0.06718856022596667,0.5131816347898999,97
90,corner,0.028196716507184215,0.7720635521200698,108
90,fitness,0.3026184746585642,0.016817364245785192,62
90,fridge,0.42544489092996557,0.009687222500599512,36
90,garage,0.16850884698381308,0.10447686723494563,94
90,handbag,0.3353095451296855,0.006325171389670397,65
90,library,-0.3478576741216437,4.370691779580294e-05,132
90,mall,-0.18858659120859003,0.029712461218853656,133
90,play,-0.17433053204664756,0.02951258500572029,156
90,restaurant,0.32813458602087914,0.01755561313825741,52
91,bakery,0.09941484601983751,0.3802829540888234,80
91,closet,-0.07734404130089732,0.45144728272986145,97
91,corner,-0.06697685512480288,0.49100041223392177,108
91,fitness,0.3353732992984768,0.007707034474663003,62
91,fridge,0.44860155252174405,0.006066798216983066,36
91,garage,0.2176789150013944,0.035067289704807214,94
91,handbag,0.32784377414457405,0.007676118810541287,65
91,library,-0.3268412152219552,0.00013077119987296278,132
91,mall,-0.20417695645094674,0.018406065009304477,133
91,play,-0.18729357965873303,0.019219832057752396,156
91,restaurant,0.22549989484191102,0.10797698919265651,52
92,bakery,-0.012147033310141622,0.914836296275096,80
92,closet,-0.023079914431253602,0.8224508206940949,97
92,corner,0.0004660787573321961,0.9961803250723051,108
92,fitness,0.3141936141578932,0.012884496769845717,62
92,fridge,0.41110558960706417,0.012745217753822528,36
92,garage,0.08697088086460551,0.40455560509639965,94
92,handbag,0.2161621146413271,0.08372837187187579,65
92,library,-0.345349790010172,5.002093724247437e-05,132
92,mall,-0.23142223977617343,0.007358165558472061,133
92,play,-0.20846255514616008,0.00901428780387856,156
92,restaurant,0.2630487333536698,0.059552738918650774,52
93,bakery,0.16793299556106905,0.13648864612890735,80
93,closet,-0.040475734741566065,0.6938517878284309,97
93,corner,0.03836864722784794,0.6934008198578514,108
93,fitness,0.4711332971917878,0.00011117284362849234,62
93,fridge,0.47047578800233697,0.0037834784626924797,36
93,garage,0.15119113650608046,0.14577571702048972,94
93,handbag,0.3113150351272441,0.011593870690045029,65
93,library,-0.3455716150330019,4.942975582638044e-05,132
93,mall,-0.19568411513707892,0.023988920524721888,133
93,play,-0.1012098929258239,0.20869014611418465,156
93,restaurant,0.24225934613184202,0.08356420641709938,52
94,bakery,0.16234318566822267,0.15022077043153564,80
94,closet,-0.08355616357218756,0.41582324875590615,97
94,corner,0.020647161851289127,0.8320310419163721,108
94,fitness,0.5004958268892018,3.435021541868872e-05,62
94,fridge,0.49429750130977174,0.0021824923530388085,36
94,garage,0.14638691067159848,0.15916639501119426,94
94,handbag,0.27287143807500874,0.02786427911178921,65
94,library,-0.3227087944352919,0.0001607417205331694,132
94,mall,-0.19403493047205964,0.025226866134606677,133
94,play,-0.20222752757579915,0.01135042129947413,156
94,restaurant,0.3336488356583244,0.01564039897222641,52
95,bakery,0.14983606389632056,0.18464602262855695,80
95,closet,-0.15679772573988013,0.1250880347965306,97
95,corner,0.056902728462830385,0.5585855754712419,108
95,fitness,0.3837874109453832,0.0020749041482983643,62
95,fridge,0.4726294383363971,0.0036055977802036785,36
95,garage,0.1796880791392153,0.08310174164109692,94
95,handbag,0.33615297455530235,0.006186540463651386,65
95,library,-0.3319466914224797,0.00010092854460517027,132
95,mall,-0.17172397802200792,0.048105983383591046,133
95,play,-0.21654945908744438,0.006622670161008561,156
95,restaurant,0.32783929768514486,0.017663561688612855,52
96,bakery,0.12135777341879313,0.28356608677565365,80
96,closet,-0.1228537505692283,0.23059370828373307,97
96,corner,0.020678729045029768,0.8317780186055972,108
96,fitness,0.3996823486905982,0.0012893830824158754,62
96,fridge,0.48032855570017446,0.0030276927584412766,36
96,garage,0.09768099537535826,0.3489524047378878,94
96,handbag,0.3367163918049703,0.006095427970271443,65
96,library,-0.2863873535204958,0.000871399597766125,132
96,mall,-0.23510361726127424,0.006448762925764462,133
96,play,-0.22589907882626062,0.00457490218006917,156
96,restaurant,0.25032069300545384,0.07348234043439486,52
97,bakery,0.15156487898073603,0.17957345769970848,80
97,closet,-0.1018492297881429,0.32086639213621615,97
97,corner,0.06115472200825956,0.5295244205104531,108
97,fitness,0.33654318579879905,0.0074836670660518995,62
97,fridge,0.49201917536876066,0.0023043316908424607,36
97,garage,0.1155494318973718,0.2674200963845793,94
97,handbag,0.32345909851699733,0.008581929160453713,65
97,library,-0.3260990558650616,0.00013573793651249066,132
97,mall,-0.2294349895181051,0.007894892113804234,133
97,play,-0.12335626754981344,0.12498202244298552,156
97,restaurant,0.3253780578560064,0.018585458931296688,52
98,bakery,0.018221997716060055,0.8725418152549282,80
98,closet,-0.03367816558553032,0.7433015014361501,97
98,corner,0.08371389614566473,0.38903407353407204,108
98,fitness,0.4223710106681836,0.0006271310447568336,62
98,fridge,0.434625672660047,0.008077209133391364,36
98,garage,0.17989302439201968,0.08274518582738963,94
98,handbag,0.28523663836311747,0.021273141631717184,65
98,library,-0.2701714391165935,0.0017303767154842461,132
98,mall,-0.18517840958166307,0.032849770863119944,133
98,play,-0.18591533202742147,0.02014141958516231,156
98,restaurant,0.40199399790171575,0.0031360794076672675,52
99,bakery,0.06828252823308278,0.5472883302678092,80
99,closet,-0.09947865387604943,0.33231706176089004,97
99,corner,-0.035613089803793484,0.7144310210903113,108
99,fitness,0.2879220471263936,0.023253175290343358,62
99,fridge,0.4804104169781352,0.003022009446075309,36
99,garage,0.12652308437320162,0.22430352422234,94
99,handbag,0.3645886446250821,0.0028276249373308847,65
99,library,-0.3560265912149354,2.7937986093897195e-05,132
99,mall,-0.21547844244715,0.012742163515049896,133
99,play,-0.14512686782856468,0.07066283498131075,156
99,restaurant,0.2749237443987905,0.048552340663667544,52
